label,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
hello,0.17363591492176056,0.8435168266296387,5.577871320383565e-07,0.2573177218437195,0.8228791356086731,-0.024278493598103523,0.3398239016532898,0.7697031497955322,-0.03007482923567295,0.3948756754398346,0.7108535766601562,-0.03587637469172478,0.4116440415382385,0.6551724076271057,-0.040936846286058426,0.34338611364364624,0.6357038617134094,0.0028646548744291067,0.40857574343681335,0.5686578154563904,-0.01574425958096981,0.4442867934703827,0.527934193611145,-0.03622756525874138,0.4753398001194,0.4904581904411316,-0.05039716511964798,0.3083360493183136,0.5947539806365967,-0.0008375803590752184,0.3717973232269287,0.49988800287246704,-0.013397978618741035,0.40783876180648804,0.4426722526550293,-0.030652446672320366,0.4376629590988159,0.394300639629364,-0.04362484812736511,0.26376014947891235,0.5751614570617676,-0.010236185975372791,0.3143688440322876,0.4752963185310364,-0.02503747120499611,0.3466514050960541,0.416614830493927,-0.03842107206583023,0.37668222188949585,0.3694910705089569,-0.0479729138314724,0.20869258046150208,0.5749275088310242,-0.023033615201711655,0.23153118789196014,0.4927225112915039,-0.037161290645599365,0.2500542402267456,0.44114813208580017,-0.042270123958587646,0.2715511620044708,0.39525604248046875,-0.04543329402804375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.16974323987960815,0.8305286765098572,4.2821292822736723e-07,0.2563810646533966,0.8071222305297852,-0.020602473989129066,0.3334461450576782,0.7493922114372253,-0.023983627557754517,0.37986332178115845,0.6837969422340393,-0.028017718344926834,0.39361655712127686,0.6262058019638062,-0.03201626241207123,0.33567702770233154,0.6181445717811584,0.0045316629111766815,0.38856443762779236,0.5387266874313354,-0.011555534787476063,0.41498279571533203,0.4957501292228699,-0.02934262715280056,0.4361943006515503,0.4604901075363159,-0.041787341237068176,0.2978645861148834,0.5823313593864441,-0.0006269128061830997,0.35109955072402954,0.4833126664161682,-0.013199428096413612,0.3815876245498657,0.4241798520088196,-0.030096042901277542,0.4058643579483032,0.37781959772109985,-0.042483292520046234,0.2517746090888977,0.5673595666885376,-0.011075426824390888,0.2976558804512024,0.4663020968437195,-0.02655411884188652,0.3296268582344055,0.4096517860889435,-0.04140615835785866,0.35898590087890625,0.3664073348045349,-0.051901694387197495,0.1946238875389099,0.5709031224250793,-0.024137182161211967,0.21392187476158142,0.4897184669971466,-0.03999580442905426,0.228787362575531,0.43831968307495117,-0.046994756907224655,0.24552446603775024,0.3933124840259552,-0.05133434385061264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.1719854474067688,0.8408422470092773,5.053468044025067e-07,0.2557927966117859,0.786602258682251,-0.0192265585064888,0.321407675743103,0.7035621404647827,-0.02192007377743721,0.35311946272850037,0.6332396864891052,-0.025742409750819206,0.36509692668914795,0.5804515480995178,-0.030502740293741226,0.2958032190799713,0.5773264169692993,-0.003812404116615653,0.3408389687538147,0.48867130279541016,-0.024423524737358093,0.3670668601989746,0.43334490060806274,-0.04418770596385002,0.38836002349853516,0.38786256313323975,-0.05827523395419121,0.252286821603775,0.5543394088745117,-0.011379958130419254,0.29616057872772217,0.45315030217170715,-0.028559384867548943,0.32345545291900635,0.392240047454834,-0.04810059815645218,0.3472954332828522,0.3457028567790985,-0.06213930621743202,0.2027149796485901,0.5549945831298828,-0.023390058428049088,0.23398341238498688,0.44682052731513977,-0.04196490719914436,0.25636357069015503,0.3858364224433899,-0.059321533888578415,0.27885258197784424,0.33716413378715515,-0.0719313845038414,0.14545851945877075,0.5780400037765503,-0.03778892755508423,0.14490731060504913,0.4972255229949951,-0.05696301907300949,0.14559118449687958,0.44268348813056946,-0.06725156307220459,0.14845453202724457,0.394615113735199,-0.07373678684234619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.19293609261512756,0.8269511461257935,5.085522616354865e-07,0.263088196516037,0.7556740045547485,-0.02410370483994484,0.3114922046661377,0.6604317426681519,-0.028633974492549896,0.33613917231559753,0.5770413279533386,-0.03324878215789795,0.33365049958229065,0.5121206045150757,-0.03832308202981949,0.24562717974185944,0.5423614382743835,-0.012588145211338997,0.2720404863357544,0.434295117855072,-0.030825097113847733,0.2859198749065399,0.3711305558681488,-0.04765002802014351,0.2936309576034546,0.3158242106437683,-0.06047546863555908,0.19515348970890045,0.5318713784217834,-0.016979997977614403,0.19877839088439941,0.40771394968032837,-0.03278229385614395,0.20017875730991364,0.3324296772480011,-0.051045455038547516,0.19738870859146118,0.27165862917900085,-0.06545117497444153,0.14975401759147644,0.5474975109100342,-0.025496594607830048,0.13656477630138397,0.42887261509895325,-0.04245724156498909,0.1309555470943451,0.35427162051200867,-0.05982065200805664,0.12712329626083374,0.29238271713256836,-0.07331368327140808,0.10833972692489624,0.5874331593513489,-0.03688840568065643,0.07945902645587921,0.5081052780151367,-0.055666498839855194,0.06416599452495575,0.4515400528907776,-0.06755081564188004,0.05420394241809845,0.400071382522583,-0.07573920488357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.26179319620132446,0.7445487976074219,3.6133891967438103e-07,0.31569790840148926,0.7484571933746338,-0.01926579512655735,0.3742728531360626,0.7214069962501526,-0.023964403197169304,0.4092365801334381,0.6819472908973694,-0.02684369869530201,0.41997140645980835,0.6415342092514038,-0.030112536624073982,0.3741984963417053,0.6276687383651733,-0.012321935035288334,0.4174848794937134,0.5862550139427185,-0.0260459017008543,0.4414672255516052,0.5571423172950745,-0.03858401998877525,0.4597764015197754,0.5321707725524902,-0.047225452959537506,0.3512733280658722,0.5933055877685547,-0.014988750219345093,0.39605507254600525,0.5274094343185425,-0.026684174314141273,0.4240163266658783,0.48138466477394104,-0.03912840411067009,0.4454706311225891,0.444533109664917,-0.04764675721526146,0.31945058703422546,0.5736899971961975,-0.020686961710453033,0.36097007989883423,0.5010809898376465,-0.03575589507818222,0.38713422417640686,0.4542922377586365,-0.049871254712343216,0.40932872891426086,0.41947227716445923,-0.058930568397045135,0.27834993600845337,0.5690274834632874,-0.02783668041229248,0.2938319742679596,0.5064532160758972,-0.04478307068347931,0.3050290048122406,0.4632718563079834,-0.05366573482751846,0.31655508279800415,0.4270783066749573,-0.05867066979408264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2589498460292816,0.7340282201766968,3.912478803158592e-07,0.31605902314186096,0.7171406149864197,-0.01342224981635809,0.3659769892692566,0.6867589354515076,-0.017980581149458885,0.39581048488616943,0.6481022238731384,-0.02339508943259716,0.4107765555381775,0.6080551743507385,-0.02912312187254429,0.36590513586997986,0.5935147404670715,-0.0012160276528447866,0.40379607677459717,0.5383843779563904,-0.014452782459557056,0.42361658811569214,0.5024885535240173,-0.027494976297020912,0.438503235578537,0.4720699191093445,-0.036125972867012024,0.34032967686653137,0.5676916241645813,-0.006531584542244673,0.379180908203125,0.5000483989715576,-0.016889601945877075,0.40101921558380127,0.4556352496147156,-0.029213769361376762,0.41790908575057983,0.4217701554298401,-0.03756340965628624,0.3095097541809082,0.5548281669616699,-0.015046962536871433,0.3424015939235687,0.4865976870059967,-0.026151925325393677,0.3641694188117981,0.4460079073905945,-0.03555065393447876,0.3842059373855591,0.4164416193962097,-0.04176272451877594,0.2712475657463074,0.5552459955215454,-0.02523910626769066,0.2802342176437378,0.4992145299911499,-0.036180511116981506,0.28827446699142456,0.46301454305648804,-0.03985645994544029,0.29798054695129395,0.4331291913986206,-0.04120003432035446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.24932658672332764,0.7250415682792664,3.7758158555334376e-07,0.30379366874694824,0.6882641315460205,-0.013233303092420101,0.3470843732357025,0.638970673084259,-0.01768304780125618,0.372778981924057,0.6023524403572083,-0.023464053869247437,0.3910064399242401,0.580349326133728,-0.029957566410303116,0.3403651714324951,0.5547980666160583,-0.002494783839210868,0.3715096712112427,0.4958595335483551,-0.016784699633717537,0.387151837348938,0.4556542634963989,-0.03107793815433979,0.3986992835998535,0.4211195707321167,-0.04160282760858536,0.31209641695022583,0.5359411835670471,-0.008027520962059498,0.3402498960494995,0.47235625982284546,-0.019924594089388847,0.35707446932792664,0.4314693808555603,-0.03369085490703583,0.3714961111545563,0.3989025056362152,-0.04369823634624481,0.27886754274368286,0.5328893661499023,-0.01674019731581211,0.2977907359600067,0.46409958600997925,-0.029517607763409615,0.3114874064922333,0.423419713973999,-0.041321441531181335,0.3247048556804657,0.39010733366012573,-0.049842141568660736,0.24014240503311157,0.5445628762245178,-0.02709217369556427,0.23885828256607056,0.4942786693572998,-0.040385644882917404,0.2384973168373108,0.4607950448989868,-0.046797022223472595,0.23907366394996643,0.4325595498085022,-0.05054708197712898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2440868467092514,0.7116930484771729,3.2137168659573945e-07,0.29966604709625244,0.6688911318778992,-0.016877859830856323,0.33721405267715454,0.6050418615341187,-0.018677791580557823,0.3554447293281555,0.5481896996498108,-0.020257774740457535,0.3547421991825104,0.500330924987793,-0.022034253925085068,0.2983163893222809,0.5239480137825012,-0.00620172917842865,0.3150192201137543,0.45151394605636597,-0.017418012022972107,0.323140412569046,0.40889012813568115,-0.028483210131525993,0.3275945484638214,0.3709394931793213,-0.036661479622125626,0.26554548740386963,0.514693558216095,-0.00800502859055996,0.2731068730354309,0.4341247081756592,-0.016132958233356476,0.2757599949836731,0.3833312392234802,-0.027230218052864075,0.2753632068634033,0.3414059281349182,-0.036209817975759506,0.2337113916873932,0.5217133164405823,-0.012776754796504974,0.23363468050956726,0.4451252818107605,-0.021466925740242004,0.23414859175682068,0.39829424023628235,-0.031199052929878235,0.23432978987693787,0.35963594913482666,-0.03893149644136429,0.2017456293106079,0.5442550182342529,-0.019791901111602783,0.18880872428417206,0.4908839166164398,-0.02991480752825737,0.1824169158935547,0.45433294773101807,-0.036015599966049194,0.17800045013427734,0.42153996229171753,-0.04010834917426109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.261648952960968,0.7150911092758179,2.2008231326253735e-07,0.31070101261138916,0.6788502931594849,-0.018777549266815186,0.34712910652160645,0.6201339364051819,-0.02446485310792923,0.37020745873451233,0.5752975940704346,-0.029933538287878036,0.38577935099601746,0.5472645163536072,-0.035424038767814636,0.3285004198551178,0.5340672731399536,-0.005890673026442528,0.339534729719162,0.4672638177871704,-0.017050137743353844,0.3407617509365082,0.42727816104888916,-0.029274094849824905,0.3401893377304077,0.3923649787902832,-0.03883974626660347,0.29664814472198486,0.5212863683700562,-0.006863586604595184,0.3036504089832306,0.4479949176311493,-0.015525152906775475,0.30398231744766235,0.4035377502441406,-0.02758822590112686,0.30247777700424194,0.3678290843963623,-0.03693445771932602,0.26415833830833435,0.5262928605079651,-0.011132298037409782,0.26451703906059265,0.4567435383796692,-0.020418211817741394,0.2637583613395691,0.4134675860404968,-0.031837210059165955,0.26180407404899597,0.377042293548584,-0.04064176231622696,0.23028650879859924,0.5472888350486755,-0.017526304349303246,0.21605606377124786,0.49802806973457336,-0.028178635984659195,0.20525678992271423,0.4646168649196625,-0.03479588031768799,0.19490405917167664,0.4354558289051056,-0.039217736572027206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.29720786213874817,0.741826593875885,2.3048151831517316e-07,0.3489357829093933,0.7168660163879395,-0.02010464295744896,0.3876262307167053,0.682357132434845,-0.030218567699193954,0.40512096881866455,0.643524169921875,-0.041144248098134995,0.4129325747489929,0.6101956367492676,-0.051663100719451904,0.38257652521133423,0.5917816758155823,-0.006137222982943058,0.410084068775177,0.5364726781845093,-0.0257062129676342,0.42851293087005615,0.509223461151123,-0.04371697083115578,0.44497451186180115,0.4893888533115387,-0.05494382604956627,0.3617645502090454,0.5790066719055176,-0.008176710456609726,0.3894655406475067,0.5161872506141663,-0.024334164336323738,0.40885239839553833,0.4861057996749878,-0.03960825875401497,0.42694830894470215,0.46670761704444885,-0.04970528930425644,0.33590632677078247,0.5739047527313232,-0.014455377124249935,0.3569694459438324,0.5127115845680237,-0.02791593037545681,0.372111052274704,0.483063280582428,-0.035878244787454605,0.38721662759780884,0.465134859085083,-0.04050435870885849,0.30357635021209717,0.5774752497673035,-0.023617172613739967,0.31208544969558716,0.5259867906570435,-0.03162672743201256,0.3186812102794647,0.4945072531700134,-0.032901160418987274,0.3255891799926758,0.46993494033813477,-0.03355580195784569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.3091779947280884,0.730319082736969,2.5858005869849876e-07,0.3656943440437317,0.7138601541519165,-0.01287185400724411,0.4101279079914093,0.6914525628089905,-0.01568792201578617,0.4376566410064697,0.6552236080169678,-0.019395876675844193,0.4484597444534302,0.6175342202186584,-0.022590642794966698,0.4050712287425995,0.614155113697052,0.0096919359639287,0.43395867943763733,0.5697529315948486,0.0013274892698973417,0.4483805000782013,0.5449020266532898,-0.009235570207238197,0.46176207065582275,0.521891176700592,-0.0162999015301466,0.3833363354206085,0.5933109521865845,0.007974335923790932,0.4131777286529541,0.5380420684814453,0.0032550112809985876,0.43053847551345825,0.5077919363975525,-0.005373617634177208,0.44709110260009766,0.483776330947876,-0.012040781788527966,0.3573172688484192,0.5823659300804138,0.0023710245732218027,0.3833337724208832,0.5277207493782043,-0.0037163167726248503,0.3998063802719116,0.49516624212265015,-0.009649449959397316,0.41604143381118774,0.470991313457489,-0.013973522931337357,0.3249291181564331,0.5803821682929993,-0.005335597321391106,0.33618709444999695,0.5364236235618591,-0.010360773652791977,0.34518903493881226,0.5086874961853027,-0.011041073128581047,0.35463792085647583,0.48530733585357666,-0.011274849064648151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.3069818913936615,0.7001966834068298,3.6666881442215526e-07,0.3557589054107666,0.6896010637283325,-0.012806912884116173,0.39683812856674194,0.6793082356452942,-0.018221590667963028,0.41685906052589417,0.6662259101867676,-0.0245792418718338,0.4228350818157196,0.645882248878479,-0.031112171709537506,0.3920661509037018,0.5951426029205322,0.005740362219512463,0.41762250661849976,0.5508615970611572,-0.00372712011449039,0.43233996629714966,0.5249306559562683,-0.01586700603365898,0.4456138610839844,0.5038347840309143,-0.024092156440019608,0.37105876207351685,0.5781341195106506,0.004168929532170296,0.39542993903160095,0.5287196040153503,-0.0015242183580994606,0.4106607437133789,0.5001554489135742,-0.012858981266617775,0.4248121380805969,0.47624996304512024,-0.021772056818008423,0.34781065583229065,0.5667617321014404,-0.0005307113169692457,0.3677879571914673,0.5215543508529663,-0.005774837452918291,0.38219138979911804,0.4952641427516937,-0.011637977324426174,0.3950309753417969,0.47547900676727295,-0.016166452318429947,0.32042449712753296,0.5606346726417542,-0.007275837939232588,0.33358535170555115,0.5247064828872681,-0.009901117533445358,0.3442632257938385,0.5056709051132202,-0.00879653636366129,0.3535812497138977,0.49134892225265503,-0.008003461174666882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2674958109855652,0.6663063168525696,2.392146427609987e-07,0.3142915368080139,0.6600131392478943,-0.0019103182712569833,0.3544205129146576,0.6340686082839966,0.0013787758070975542,0.3804628252983093,0.6122492551803589,0.0022608775179833174,0.40048861503601074,0.5986214876174927,0.002998838433995843,0.36148619651794434,0.5817738771438599,0.016897568479180336,0.3928000330924988,0.547397255897522,0.011732012033462524,0.41135066747665405,0.5233921408653259,0.004396030213683844,0.4242168664932251,0.5027955770492554,-0.0012571923434734344,0.34861674904823303,0.5604735612869263,0.01081833615899086,0.3791270852088928,0.5200576782226562,0.004152363631874323,0.3963220715522766,0.4925713539123535,-0.005273218732327223,0.408466100692749,0.4687514305114746,-0.011511165648698807,0.3311736285686493,0.5435847043991089,0.002181276213377714,0.3577057719230652,0.5020692348480225,-0.005497312638908625,0.374701589345932,0.47620874643325806,-0.011387289501726627,0.38777706027030945,0.4529987573623657,-0.014678187668323517,0.3086164891719818,0.5312673449516296,-0.007366223726421595,0.3293244242668152,0.490959495306015,-0.013646036386489868,0.34152594208717346,0.46646440029144287,-0.01562616042792797,0.35199692845344543,0.44489166140556335,-0.016396284103393555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.24168336391448975,0.6602253317832947,2.3807113791463053e-07,0.29495906829833984,0.6411150693893433,-0.01570296101272106,0.3361837565898895,0.6066361665725708,-0.014687083661556244,0.36179327964782715,0.5675069689750671,-0.012583104893565178,0.3692595362663269,0.5292558073997498,-0.010271851904690266,0.31353166699409485,0.5341893434524536,0.006658921483904123,0.33349522948265076,0.4813694655895233,0.004546241369098425,0.3431919813156128,0.4500710964202881,-0.002276637824252248,0.3512546718120575,0.4215099513530731,-0.008649343624711037,0.29024311900138855,0.521011233329773,0.009108812548220158,0.3028743863105774,0.4622969329357147,0.008226457983255386,0.3117530345916748,0.42683011293411255,-0.0020666744094341993,0.3176597058773041,0.3965616524219513,-0.011281083337962627,0.26657870411872864,0.5199283957481384,0.00860387459397316,0.2717616558074951,0.46379634737968445,0.004755484871566296,0.2772913873195648,0.4294210374355316,-0.006241185124963522,0.28111547231674194,0.39968717098236084,-0.015235637314617634,0.24311158061027527,0.5296991467475891,0.006212042178958654,0.240804523229599,0.487129807472229,0.00018898988491855562,0.23800164461135864,0.4603556990623474,-0.005906234495341778,0.2363506257534027,0.43552204966545105,-0.010605820454657078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.2571752667427063,0.6665183901786804,2.4797546416266414e-07,0.3023815155029297,0.6460325121879578,-0.005942305084317923,0.3378247916698456,0.6119576692581177,-0.004361582919955254,0.36419326066970825,0.5941544771194458,-0.004576601088047028,0.38595280051231384,0.5905430912971497,-0.005202127620577812,0.32003477215766907,0.5402556657791138,0.01338621973991394,0.3392793834209442,0.49381622672080994,0.00985864270478487,0.3481103479862213,0.4631674289703369,0.0029284697957336903,0.3540133535861969,0.4370989501476288,-0.0028930241242051125,0.29840487241744995,0.5259599089622498,0.009728314355015755,0.3159729242324829,0.47540295124053955,0.006798557937145233,0.3261750042438507,0.44171142578125,-0.002000030130147934,0.33426374197006226,0.4150533676147461,-0.008769677020609379,0.2750246524810791,0.5221373438835144,0.0034826784394681454,0.285236656665802,0.4701140820980072,-0.0010759095894172788,0.2939339578151703,0.43785831332206726,-0.010034731589257717,0.30169734358787537,0.4116290211677551,-0.01672735996544361,0.24873095750808716,0.5281853675842285,-0.003895572852343321,0.24339641630649567,0.48747116327285767,-0.009559166617691517,0.2405843585729599,0.4593542814254761,-0.01381861325353384,0.23949074745178223,0.43525010347366333,-0.016691749915480614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
